,noise_type,noise_level,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
200,Diry Lens 1,1,28.56468493045108,27.866488148989905,0.5802522782259077,0.6912403526265434,0.5270030062193759,0.6912403526265434,0.14376305575497908,0.14656311937748326,0.5441510388374294,0.5476673715691194,0.9674848105624613,0.9659207364177694,2.927936412789639,2.857189137733289
201,Diry Lens 1,1,28.69543439487055,27.962502487406738,0.5946816073692427,0.6985143158224738,0.616123643392931,0.6985143158224738,0.15036582111390248,0.15408542261330643,0.5723424418817652,0.5759276752684598,0.9657874062373375,0.9666698692738935,3.2950235791883564,3.2204871015217336
202,Diry Lens 1,1,29.04212219732869,27.98588133302956,0.5784654188697208,0.6877075788612836,0.5107089290444664,0.6877075788612836,0.14210534074583087,0.14441707736426382,0.47092892980832296,0.47309302478439874,0.9679175520905647,0.9661821175839771,1.888109730799059,1.8234037642426868
203,Diry Lens 1,1,28.521939651958327,28.009592499272863,0.5935982818891816,0.699713587681935,0.6614619080707893,0.699713587681935,0.22035687783343305,0.2258256173510692,0.6481972360352153,0.6516218740051487,0.9664141629518622,0.9644808683168751,3.969025929055017,3.913114338974095
204,Diry Lens 1,1,28.395148885193784,27.826610021058954,0.5961201359933718,0.6982954608410462,0.6156570426323522,0.6982954608410462,0.15340907882105181,0.15624101819855557,0.550008151379417,0.5535522576774767,0.9670939143932532,0.9658202933035276,3.5044177925981024,3.4513906074895573
205,Diry Lens 1,1,28.584226472885344,27.844504222839944,0.5766142694841508,0.6882158276729009,0.5343930073182636,0.6882158276729009,0.1440929536985251,0.14691257926539444,0.533642267520335,0.5368751709136936,0.9652361960964415,0.9649794453537421,3.5293754930852757,3.4550051251563367
206,Diry Lens 1,1,28.66588496735846,27.855034477428312,0.5793833108447703,0.689628278748592,0.5508215710695772,0.689628278748592,0.14690043957571336,0.15011494271327822,0.5067315332699874,0.5102706699213357,0.9671681486564913,0.9661825492099033,3.484047584693406,3.4116229560633773
207,Diry Lens 1,1,28.482534407724522,27.88618587080436,0.5941679457579748,0.6983265455558456,0.5672993056783104,0.6983265455558456,0.1454143987964132,0.14868502926267693,0.5946435904038299,0.5974891387123717,0.9665900336488529,0.9654468545768176,3.8179815517711675,3.754533017653674
208,Diry Lens 1,1,28.702868645325978,27.884758778547805,0.5830878314057197,0.6903240532102699,0.5465824839037181,0.6903240532102699,0.13466695774102094,0.13778683676862818,0.5070690519321288,0.5105445502940589,0.965655265538815,0.9662903627952832,3.0051793357973553,2.931920876344104
209,Diry Lens 1,1,28.36851986000884,28.03081221365271,0.5791628649668487,0.6886289021897721,0.70201169002361,0.6886289021897721,0.2625181574096998,0.26910186453224677,0.6703351479877171,0.674037919030453,0.9660107221080305,0.9646137482144671,3.727077859373529,3.6786125837435146
210,Diry Lens 1,2,28.157745456604772,27.770292468551844,0.37708512081923,0.4849069332059451,0.43102012164482495,0.4849069332059451,0.017174869799981934,0.017400127747345194,0.28620557450954043,0.2882516547627055,0.9603546190327916,0.9599459703800939,1.9512301062385888,1.915591731304077
211,Diry Lens 1,2,28.247141775636592,27.869112225804308,0.39278247403834615,0.4963005958405145,0.5168141243617463,0.4963005958405145,0.023439907296290217,0.023716638282557587,0.3171733300365605,0.3195330723905143,0.9609508064876336,0.959673747735718,2.5025084346543833,2.4616568008938335
212,Diry Lens 1,2,28.404094097891477,27.98979620228019,0.37465090764902703,0.48185498859099407,0.4139216079443042,0.48185498859099407,0.013819084688031155,0.014077292237250686,0.22621288879766824,0.22803239022402966,0.9611650172917662,0.9590534168217215,1.165908911163484,1.1366606396370553
213,Diry Lens 1,2,28.099363259217526,27.783564063076863,0.3960093939949431,0.4990582447937872,0.5710909345925113,0.4990582447937872,0.05106948755336115,0.051789796732715325,0.39858743195293733,0.4010150608459196,0.9590885828360539,0.9584519391475703,3.329624710183582,3.285763037866249
214,Diry Lens 1,2,28.009041537032346,27.6511584296304,0.39388069760365024,0.4949558047617791,0.5167971146020782,0.4949558047617791,0.021552307054590047,0.021864427438419688,0.28976185715064884,0.2914985932089204,0.9603354540286914,0.9591981998846475,2.630091973034,2.5895529044150276
215,Diry Lens 1,2,28.151628500514754,27.803911246954478,0.37290214828992824,0.48192168567812455,0.4399960000773413,0.48192168567812455,0.017499543425808076,0.01776567486018359,0.283778950372424,0.28560352055480515,0.9587513410030649,0.9585353363861204,2.5704374211054293,2.519080978179658
216,Diry Lens 1,2,28.190946212997112,27.837202627960043,0.376157419418581,0.4837714424002577,0.4533445060627963,0.4837714424002577,0.017033057125243008,0.017307202975437613,0.2600874798671437,0.26187247727173024,0.9613907114184231,0.9610552962624828,2.6447398013823404,2.5935182173115794
217,Diry Lens 1,2,28.093766158859292,27.74323367495422,0.39441370564528033,0.49623109014547884,0.47281970197922146,0.49623109014547884,0.022258743675891833,0.02265816449966748,0.3360751526603464,0.3383472464892523,0.9608400723548569,0.9577556176961132,3.021241691091854,2.974712075142884
218,Diry Lens 1,2,28.220516465991913,27.848507878955587,0.37966865587909565,0.4851249407942724,0.4471278237199608,0.4851249407942724,0.014049677601178017,0.014253395925832895,0.2570771937393971,0.25864863509845887,0.960444653037319,0.9602377992636305,2.063825459282319,2.0243912228217593
219,Diry Lens 1,2,27.999171938214495,27.719759973755075,0.379756761179204,0.4832126052686407,0.6084592150986626,0.4832126052686407,0.07153176508282644,0.07274961988006116,0.4333794225802361,0.4367184553821778,0.9585519396624159,0.9588209237607954,2.954295510080241,2.916652326320409
220,Diry Lens 1,3,27.83168782538663,27.608510173983312,0.2543096848469266,0.3397467409629496,0.3652655498646005,0.3397467409629496,0.001424189200682361,0.001457924228833942,0.13270421401547067,0.1341621825748733,0.9548035177805848,0.9542399173107508,1.3998693425371318,1.380630468532135
