Type of Noise,junk,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
gauss_blur_lvl_3,3,27.915973516167636,27.814521476815692,0.5160842410390164,0.4091425047080976,0.5463369818180986,0.4091425047080976,0.032662708913675204,0.00011433839141036533,0.14543672499922924,0.02983040411593504,0.9336836616027222,0.9263682262346933,4.997547095817627,4.999609737600375
gauss_blur_lvl_3,4,27.928642304101693,27.8204011277015,0.5215583729352151,0.41627613172110933,0.5487658871502146,0.41627613172110933,0.035299250800802505,0.00012130887468831288,0.14823635046566505,0.029629879140824912,0.9336031402986646,0.9258329015987203,4.997346004292003,4.99965405304793
gauss_blur_lvl_4,0,27.807262283682725,27.78630438461551,0.5189584317005704,0.471268625657082,0.4914494261784968,0.471268625657082,0.01552297959073792,0.007460784791218721,0.1292459213809308,0.09672706254467478,0.9281408840753076,0.9265907299760585,4.999765762369158,4.999702656323814
gauss_blur_lvl_4,1,27.679168129366545,27.850001375986906,0.727537119549349,0.6535135855350973,0.32565374459013874,0.6535135855350973,0.11356798572734317,0.00012421518540469765,0.4174226024655254,0.0556388996846731,0.9631275025321776,0.9519495290346452,4.999999341280246,4.995862630151342
gauss_blur_lvl_4,2,27.531598969345715,28.014360758295204,0.7656764560986723,0.6746712184546968,0.44820017739143336,0.6746712184546968,0.08109999935040976,0.006179163620533602,0.34041681902604604,0.13161875629307662,0.960911615214951,0.9521597333242321,4.999840770668365,4.788603094958664
gauss_blur_lvl_4,3,27.849207775288583,27.824384261903727,0.4705278543177006,0.40711022135900626,0.44784390860330703,0.40711022135900626,0.014468111180472198,7.406050715780525e-05,0.10671195097364261,0.02757422906324655,0.927957231032829,0.9265368111475972,4.9995238998967,4.9997010363123735
gauss_blur_lvl_4,4,27.86394147711253,27.814589868384484,0.47475220196011136,0.4149443585319771,0.45256372682916646,0.4149443585319771,0.015451141976789587,8.890066040507337e-05,0.10818540215156655,0.02816005743722849,0.930116859098676,0.9259403944656484,4.999569432592589,4.999729582370979
gauss_blur_lvl_5,0,27.730293854535383,27.80523208701155,0.505596499273751,0.46872522810362854,0.45171320797061926,0.46872522810362854,0.013419270863538004,0.005812337200131518,0.12450785099821471,0.09006168187203636,0.9264702958017673,0.926435470720812,4.999809339060372,4.99962568426224
gauss_blur_lvl_5,1,28.263521698727313,27.849158089487073,0.7073370056812952,0.6540771419092788,0.22666415782025018,0.6540771419092788,0.05552588648929962,0.0002000898020879936,0.3373294106906942,0.06060858756100113,0.9615969506192319,0.9515368411723684,4.999999646956164,4.995600582260232
gauss_blur_lvl_5,2,27.47402164973127,28.02569575369028,0.741030445138502,0.6720074406909919,0.34670619767181343,0.6720074406909919,0.03534262324665989,0.005788452136595675,0.2700650051797601,0.12786850738144656,0.9604669684023271,0.9476702454033898,4.999745422133961,4.8072249362824895
